FECHA,DEPARTAMENTO,MUNICIPIO,DIA,DELITO,NOMDEL,mes,dia
3/02/15,ANTIOQUIA,LA ESTRELLA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,ATLANTICO,BARRANQUILLA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,BOYACA,SOGAMOSO,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,CORDOBA,MONTERIA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,1,3
3/02/15,MAGDALENA,SANTA MARTA (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,3
3/02/15,SANTANDER,FLORIDABLANCA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
3/02/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,3
4/02/15,ANTIOQUIA,BELLO,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,ATLANTICO,SOLEDAD,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,BOYACA,PUERTO BOYACA,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,CALDAS,MARMATO,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,CASANARE,PAZ DE ARIPORO,Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,4
4/02/15,CASANARE,YOPAL (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,HUILA,PITALITO,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,META,VILLAVICENCIO (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,4
4/02/15,NORTE DE SANTANDER,CUCUTA (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,RISARALDA,DOSQUEBRADAS,Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,RISARALDA,PEREIRA (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,SANTANDER,BUCARAMANGA (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,SANTANDER,FLORIDABLANCA,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,SANTANDER,SAN GIL,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,SUCRE,SANTIAGO DE TOLU,Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,TOLIMA,IBAGUE (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,4
4/02/15,TOLIMA,MELGAR,Miercoles,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,1,4
4/02/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,VALLE,CALI (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,4
4/02/15,VALLE,CANDELARIA,Miercoles,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,1,4
4/02/15,VALLE,PALMIRA,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
4/02/15,VALLE,YUMBO,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,4
5/02/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,BOLIVAR,CARTAGENA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CAUCA,POPAYAN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,CUNDINAMARCA,MADRID,Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,GUAJIRA,RIOHACHA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,NARINO,PASTO (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,1,5
5/02/15,NORTE DE SANTANDER,CUCUTA (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,NORTE DE SANTANDER,PAMPLONA,Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,QUINDIO,ARMENIA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,RISARALDA,PEREIRA (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,RISARALDA,PEREIRA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,SANTANDER,BARRANCABERMEJA,Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,SANTANDER,FLORIDABLANCA,Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,TOLIMA,IBAGUE (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,TOLIMA,IBAGUE (CT),Jueves,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,1,5
5/02/15,TOLIMA,IBAGUE (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,VALLE,CALI (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,5
5/02/15,VALLE,CALI (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,1,5
5/02/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
5/02/15,VALLE,CALI (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,5
6/02/15,ATLANTICO,BARRANQUILLA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,ATLANTICO,SOLEDAD,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,CALDAS,MANIZALES (CT),Viernes,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269F,VIOLACION DE DATOS PERSONALES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,GUAJIRA,HATONUEVO,Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,META,VILLAVICENCIO (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,NARINO,PASTO (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,RISARALDA,DOSQUEBRADAS,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,RISARALDA,DOSQUEBRADAS,Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,RISARALDA,PEREIRA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,SANTANDER,BUCARAMANGA (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
6/02/15,SANTANDER,BUCARAMANGA (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,VALLE,CALI (CT),Viernes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,6
6/02/15,VALLE,CALI (CT),Viernes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,6
7/02/15,ANTIOQUIA,COPACABANA,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,ANTIOQUIA,MEDELLIN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,BOLIVAR,CARTAGENA (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,1,7
7/02/15,CAUCA,POPAYAN (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CESAR,VALLEDUPAR (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,1,7
7/02/15,CORDOBA,MONTERIA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CORDOBA,MONTERIA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,7
7/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Sabado,ART269C,INTERCEPTACION DE DATOS INFORMATICOS,1,7
7/02/15,GUAJIRA,RIOHACHA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,HUILA,TIMANA,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,MAGDALENA,EL BANCO,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,NARINO,PASTO (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,7
7/02/15,NORTE DE SANTANDER,CUCUTA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,RISARALDA,DOSQUEBRADAS,Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,RISARALDA,PEREIRA (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,SUCRE,SINCELEJO (CT),Sabado,ART269F,VIOLACION DE DATOS PERSONALES,1,7
7/02/15,VALLE,CALI (CT),Sabado,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,7
7/02/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
7/02/15,VALLE,CALI (CT),Sabado,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,7
8/02/15,ANTIOQUIA,BELLO,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,ANTIOQUIA,MEDELLIN (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,ATLANTICO,BARRANQUILLA (CT),Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,8
8/02/15,BOYACA,PUERTO BOYACA,Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,NORTE DE SANTANDER,CUCUTA (CT),Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,8
8/02/15,NORTE DE SANTANDER,CUCUTA (CT),Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,8
8/02/15,QUINDIO,ARMENIA (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,TOLIMA,IBAGUE (CT),Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,8
8/02/15,VALLE,BUENAVENTURA,Domingo,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,8
8/02/15,VALLE,CALI (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
8/02/15,VALLE,CALI (CT),Domingo,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,8
9/02/15,ATLANTICO,BARRANQUILLA (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,BOYACA,SOGAMOSO,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,MAGDALENA,FUNDACION,Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,NARINO,PASTO (CT),Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,9
9/02/15,VALLE,BUGALAGRANDE,Lunes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,9
9/02/15,VALLE,CALI (CT),Lunes,ART269G,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,1,9
9/02/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
9/02/15,VALLE,CALI (CT),Lunes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,9
10/02/15,ATLANTICO,BARANOA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,BOYACA,SOGAMOSO,Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,10
10/02/15,ANTIOQUIA,COPACABANA,Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,10
10/02/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269J,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,1,10
10/02/15,ANTIOQUIA,MEDELLIN (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,10
10/02/15,CAQUETA,SAN VICENTE DEL CAGUAN,Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,10
10/02/15,CAUCA,POPAYAN (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,CUNDINAMARCA,CHIA,Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,10
10/02/15,CUNDINAMARCA,FUSAGASUGA,Martes,ART269D,DANO INFORMATICO,1,10
10/02/15,HUILA,LA PLATA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,META,VILLAVICENCIO (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,NORTE DE SANTANDER,CUCUTA (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,10
10/02/15,NORTE DE SANTANDER,CUCUTA (CT),Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,10
10/02/15,QUINDIO,ARMENIA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,RISARALDA,PEREIRA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,SANTANDER,BUCARAMANGA (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,TOLIMA,LERIDA,Martes,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,10
10/02/15,VALLE,BUENAVENTURA,Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,VALLE,CALI (CT),Martes,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,10
10/02/15,VALLE,CALI (CT),Martes,ART269F,VIOLACION DE DATOS PERSONALES,1,10
11/02/15,ANTIOQUIA,MEDELLIN (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,11
11/02/15,ANTIOQUIA,MEDELLIN (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,ANTIOQUIA,MEDELLIN (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,BOLIVAR,MAGANGUE,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,CAUCA,POPAYAN (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,11
11/02/15,CHOCO,QUIBDO (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,11
11/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269F,VIOLACION DE DATOS PERSONALES,1,11
11/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,11
11/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,CUNDINAMARCA,BOGOTA D.C. (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,NORTE DE SANTANDER,CUCUTA (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,VALLE,CALI (CT),Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
11/02/15,VALLE,TULUA,Miercoles,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,11
12/02/15,SANTANDER,BUCARAMANGA (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,1,12
12/02/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269A,ACCESO ABUSIVO A UN SISTEMA INFORMATICO,1,12
12/02/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269F,VIOLACION DE DATOS PERSONALES,1,12
12/02/15,ANTIOQUIA,MEDELLIN (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,12
12/02/15,ATLANTICO,BARRANQUILLA (CT),Jueves,ART269I,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES,1,12
